inscricao,idade,sexo,conclusao_ens_med,tipo_ens_med,treineiro,cadeira_canhoto,gestante,idoso,celular_na_residencia,internet_na_residencia,pessoas_na_residencia,renda_mensal_familiar,nota_ct,nota_ch,nota_lc,nota_mt,nota_redacao,estado,municipio,municipio_id
4936883,23,F,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,376.0,348.3,436.9,368.3,320.0,MS,TRÊS LAGOAS,5008305
2630516,24,M,Concluído,1,0,0,0,0,1,B,4,7984.00 até 8982.00,,,,,,SP,CATANDUVA,3511102
1112209,35,M,Cursando,2,0,0,0,0,1,B,2,1996.00 até 2495.00,,,,,,SP,SÃO PAULO,3550308
108175,17,M,Cursando,2,0,0,0,0,1,A,3,<= 998.00,370.5,559.8,529.9,508.9,600.0,MA,CAXIAS,2103000
4655093,26,F,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,443.6,495.5,482.4,410.7,560.0,BA,SALVADOR,2927408
3921366,20,M,Concluído,1,0,0,0,0,1,B,4,2994.00 até 3992.00,486.9,477.1,520.3,581.9,620.0,PA,ALTAMIRA,1500602
1008833,18,F,Cursando,1,1,0,0,0,1,A,8,998.00 até 1497.00,543.7,509.0,531.5,501.5,480.0,RO,GUAJARÁ-MIRIM,1100106
894078,33,M,Concluído,1,0,0,0,0,1,B,2,1497.00 até 1996.00,494.5,636.0,638.5,520.9,760.0,SP,SANTO ANDRÉ,3547809
3920614,33,F,Concluído,1,0,0,0,0,1,B,5,7984.00 até 8982.00,503.9,614.5,556.7,525.8,600.0,AM,MANAUS,1302603
3364822,28,M,Concluído,1,0,0,0,0,1,B,1,998.00 até 1497.00,,,,,,SP,SÃO PAULO,3550308
3053177,19,F,Concluído,1,0,0,0,0,1,B,4,9980.00 até 11976.00,596.0,654.2,602.6,626.9,800.0,SP,MOGI MIRIM,3530805
185201,29,M,Concluído,1,0,0,0,0,1,B,1,998.00 até 1497.00,498.6,424.2,514.0,638.3,480.0,MA,SÃO LUÍS,2111300
4616039,22,F,Concluído,1,0,0,0,0,1,B,2,<= 998.00,498.7,518.2,537.3,490.8,840.0,PE,PETROLINA,2611101
2369298,19,M,Concluído,1,0,0,0,0,1,B,4,3992.00 até 4990.00,482.0,552.7,568.3,508.9,600.0,RS,HARMONIA,4309555
2820013,19,M,Concluído,1,0,0,0,0,1,A,5,<= 998.00,,,,,,MS,JARDIM,5005004
2211212,17,F,Cursando,2,0,0,0,0,1,B,5,Nenhuma Renda,394.1,377.9,460.5,384.6,460.0,PA,MARITUBA,1504422
1067020,16,F,Cursando,1,1,0,0,0,1,B,4,5988.00 até 6986.00,532.7,577.5,570.5,627.1,640.0,GO,GOIÂNIA,5208707
3249953,17,F,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,501.0,570.5,551.6,444.0,520.0,RS,FREDERICO WESTPHALEN,4308508
3771360,19,M,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,,626.7,619.4,,560.0,SP,ITARARÉ,3523206
4433096,35,F,Concluído,1,0,0,0,0,1,A,5,<= 998.00,527.2,588.6,556.1,519.0,500.0,PA,BELÉM,1501402
5081037,15,F,Cursando,1,1,0,0,0,1,B,4,<= 998.00,390.1,451.8,465.1,397.2,600.0,MA,SÃO JOSÉ DE RIBAMAR,2111201
2219231,23,M,Concluído,1,0,0,0,0,1,B,2,1497.00 até 1996.00,528.7,577.1,556.0,580.1,580.0,PA,ANANINDEUA,1500800
2893895,19,F,Concluído,1,0,0,0,0,1,A,7,<= 998.00,,,,,,PE,CHÃ DE ALEGRIA,2604403
2956967,20,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,475.4,516.3,483.5,374.1,720.0,MA,RAPOSA,2109452
4068880,20,F,Concluído,1,0,0,0,0,1,B,4,Nenhuma Renda,,352.8,387.3,,480.0,PA,PARAUAPEBAS,1505536
1807671,18,F,Cursando,2,0,0,0,0,1,B,3,1996.00 até 2495.00,424.3,335.7,515.7,464.1,440.0,MG,BAMBUÍ,3105103
384381,22,M,Concluído,1,0,0,0,0,1,B,3,<= 998.00,,,,,,PE,PAULISTA,2610707
661306,18,F,Cursando,2,0,0,0,0,1,B,4,<= 998.00,444.3,415.0,505.9,593.8,580.0,CE,BARBALHA,2301901
740411,34,F,Concluído,1,0,0,0,0,1,A,5,998.00 até 1497.00,,,,,,MT,VÁRZEA GRANDE,5108402
4483798,16,M,Cursando,1,1,0,0,0,1,B,2,3992.00 até 4990.00,602.9,652.1,656.7,695.2,940.0,RJ,RIO DE JANEIRO,3304557
2778956,20,M,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,654.5,614.1,607.4,719.5,880.0,RJ,SÃO GONÇALO,3304904
1966518,18,M,Cursando,2,0,0,0,0,1,A,3,998.00 até 1497.00,585.7,602.5,587.8,686.6,740.0,MT,RONDONÓPOLIS,5107602
4878488,19,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,SP,HORTOLÂNDIA,3519071
661302,17,F,Cursando,2,0,0,0,0,1,B,2,998.00 até 1497.00,523.0,580.0,534.0,628.4,700.0,CE,CASCAVEL,2303501
1373820,18,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,514.6,565.4,573.4,658.4,740.0,ES,VILA VALÉRIO,3205176
